,Sample 0,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 6,Sample 7,Sample 8,Sample 9,Sample 10,Sample 11,Sample 12,Sample 13,Sample 14,Sample 15,Sample 16,Sample 17,Sample 18,Sample 19,Sample 20,Sample 21,Sample 22,Sample 23,Sample 24,Sample 25,Sample 26,Sample 27,Sample 28,Sample 29,Sample 30,Sample 31,Sample 32,Sample 33,Sample 34,Sample 35,Sample 36,Sample 37,Sample 38,Sample 39,Sample 40,Sample 41,Sample 42,Sample 43,Sample 44,Sample 45,Sample 46,Sample 47,Sample 48,Sample 49,Sample 50,Sample 51,Sample 52,Sample 53,Sample 54,Sample 55,Sample 56,Sample 57,Sample 58
161,9.117522457849958,10.032473027381016,10.290515715071312,9.93019042658989,9.683066902884631,10.370206872768604,10.23138236599788,9.87795077378888,9.689093976477189,9.866384985765942,10.1834873084176,9.804646377311302,10.12340465537584,9.773433394498992,9.834486959880346,9.76127638486993,9.877131063191426,9.725333687136,9.859395797149311,9.702787355920629,9.34481358441388,10.256399860062007,10.156613479929728,9.303622019995036,9.999090346873864,9.75815048003885,9.858453518340411,9.747883027553478,9.675585278826588,10.169250721316036,9.621721548376335,9.883894763072876,10.384586478641609,9.812046769508378,10.045784032918592,9.971057992631629,10.552066510583154,9.8826293841473,9.542019658461673,9.40913347985656,9.81233172598406,9.635002373448764,10.296321579210373,9.732222330388494,10.457916606639593,9.903101776661495,9.811454389864936,9.986521190417015,10.155113403853653,9.711768336685571,9.9078371436721,9.615975521081085,9.65013565734272,8.815766897091136,10.087439055122813,9.978626809130777,9.593864889613869,9.662234011508806,9.724075825017987
162,9.278461756128262,9.886150727820318,10.162465000123795,9.84055736702679,10.20230491702278,9.835003942154144,9.789325765606865,10.35523174621759,9.491775942900102,10.034230313698426,10.03500642423327,9.924622265594492,10.166654398597167,9.53286823808802,9.972583793473104,10.066626390977666,10.233249607994994,9.605819823721616,9.769699726458626,9.767004811265435,9.501135982663731,9.79540830112378,10.597551262004288,9.816079892668006,9.81252628795428,9.979677281367415,9.931227117238622,10.112138964172363,9.464944227598322,10.139545532482108,10.229219040199714,9.937335537657336,9.96688340099072,9.720896462052483,9.701722100453678,9.563103289577493,10.83762037594457,9.896631844056728,9.67817177910038,8.962728899531486,10.104349091921875,9.68488753701923,10.270232144827023,9.807246606476648,10.207838255758938,9.986421699719276,9.484991925658983,10.015485882592309,9.786662018050135,9.332148851794264,9.831473233251028,9.561810674153596,9.834006636212235,8.846061865864343,10.23202443995635,9.610228558068446,9.400873701952278,9.904090198721075,9.730480433224994
163,9.170774890389524,9.629383897463844,10.293310102391684,9.436117825381,9.84921617550364,10.027030459245658,10.248439259253692,9.106048792089608,9.204653772734018,9.830840730641585,10.329553224925109,9.402521166884918,10.178568552001064,9.69890433843129,9.97137962021156,9.808474556203636,9.937780418950416,9.988470435952095,9.846346682987328,9.93103179507554,9.534103410611817,10.359589418627108,10.328575838710227,10.000014088185043,9.730177244336303,9.552882587697267,10.080164830365185,10.214973566004112,9.53534536643815,10.777704603921269,10.082206509948994,9.947743391843126,10.406194626614685,9.94339896041224,9.880601166040035,9.660716861627192,10.960495880750171,9.96467109646454,9.83648764306149,9.451880089037632,10.038979921754638,10.577163430786417,9.967240002231437,9.75457493485034,10.557910543166091,9.570178899633676,9.5383914098436,10.12415220599556,9.860403013943108,9.770116997446154,10.06017609010659,10.26625280222829,9.741091100806784,8.966495749675692,9.796192096515544,9.525889117201594,9.608994036965225,9.864718527848884,9.817706332740322
164,9.169048363592562,10.31631671655375,9.88752527483602,9.550310833520824,9.54547225452726,9.606184926965442,10.404425041386611,9.890945287771927,9.31451225702919,9.620476735075805,9.631645260129982,9.79511691914438,10.011345303491108,9.97858340721836,9.894807872385886,10.484505844506586,9.771453970139053,9.945924544140238,9.941410948652932,9.945349809819689,9.80254644796632,10.097113591921987,10.395600753715708,10.195100147746544,9.60111139916292,10.060616450308396,9.423598851237111,10.411563438719034,9.573568068553282,10.264274035273722,9.790866804280196,9.639786124023178,10.308161864921898,9.67039669986174,9.800305253696234,9.545731763875294,10.69851228767161,9.7699218306993,9.829242700089038,9.507911324736463,10.169704277142896,10.469854383910732,10.308599860064176,9.95534189047237,10.2557522986427,9.810704884227144,9.47723630907864,9.859410577062029,9.7753540888409,9.868525178235382,10.563885024352006,10.138254859986343,10.01307321591144,8.525946595363969,9.877962652612734,10.574411528800791,9.598845290103638,9.901664859589406,9.932952186660486
165,8.997349321300844,10.035223632432343,10.176389414111927,9.379397295416789,9.879171380790154,10.335382167046184,9.950830333239958,10.19508281416772,9.17305148819149,9.896262794027663,9.710589888886522,9.342762183321016,10.288966910241914,9.5394898037295,9.803578903516302,9.910233603359222,9.652777412856146,9.765270042836551,9.869793752421394,9.829556316434658,9.74010897823542,9.733101618924922,10.182830463469127,9.866229856425733,10.055646262876031,9.93308245121201,10.315000761022104,10.34906177948877,9.96936465457516,9.705743671389314,9.980774518250952,9.633244620295084,10.330751635906902,9.874637859059952,10.144030141542018,9.821824048102386,11.081967086773949,10.140123458961376,9.899883412996068,9.25165894833701,10.190106283677071,9.887729923728209,10.225471836991431,9.822020309781864,10.35685902435173,9.248651419808867,9.761462145083064,10.121934120349426,10.143245160270444,10.458981671583754,10.273900531893348,10.048053063299363,9.730155556758032,8.60451855706401,10.045656122449994,10.083565823517915,9.52334535489788,10.035224267288012,9.773045714527886
166,9.01927058599806,9.828811178743663,10.1303469616097,9.85649199316295,10.019979601609885,9.96985134060487,9.824346424230312,9.632026852398758,9.095542323133136,10.305457081792149,9.619718349721422,9.446822670321032,10.294933888918242,9.875120446452708,9.271701314633836,9.632470098630373,9.610682642332716,9.81527847921892,9.665730708279568,9.991901586788154,10.0589530929999,10.359708120962429,9.89313898694882,9.896339899669776,10.279786219088612,10.119903760960888,9.942102171709116,10.141986225159398,9.757785716305632,9.69994683030481,9.81875709350254,10.051170064949703,10.186169739935226,9.745103353073514,9.497392882122837,9.738425945036756,11.015851669408756,9.91214471464046,9.835813727376935,9.235072042443797,10.11809342157355,10.137006289197108,10.077119670314191,9.870234372000926,10.5950160340831,9.758527258914826,9.92070616583936,10.20714103279838,10.058615913201262,10.252152191480178,9.3503154717262,10.353796103667584,9.906522976406263,8.771190943971398,9.051503384713447,9.65723837262296,9.789097639145368,9.783145296383,9.975903218224454
167,9.55073688775839,9.675071046449458,10.336774156097093,9.622177173174904,9.705819589346843,9.696888670374184,9.854752421731138,10.04124249905899,9.147283343226226,9.399327954898698,9.614253491747252,10.467612907605364,10.532275616492472,9.514472206468378,9.635318697583171,9.902801293807286,9.993951898159064,9.943611725931673,9.81276641870339,9.687029874549976,10.059397325685534,9.860020510868384,9.498371225099746,10.063972852437605,9.901034532368865,9.97837845209277,9.383821047137474,10.0598797127485,9.784028746094975,9.94896549252784,9.575495689048552,10.26452756681394,10.250692261237436,9.823530390095502,9.522334278688788,10.012735376849106,10.914128843825416,9.897865547546758,9.80999945262965,9.47042801656122,10.428563671193077,10.305453184765664,9.986648732679232,9.96415447376601,10.76717941051302,9.160025039470607,9.957307804950764,9.828883781484054,10.004701056997648,9.212538391651986,9.654649428397349,10.031748413717004,9.583478680296093,8.48869379720215,9.909547063255582,9.982215460288918,9.498629631016051,9.857113282603695,9.833778633695577
168,9.650759366981454,9.740351669875292,9.935451380559297,9.512351397435523,9.855137047092189,10.072927646768516,10.346820986639129,9.863641502551204,9.198438802585295,10.203195201232967,10.106244403885537,9.94761205780687,10.313408285057134,9.87206042490736,9.318774044588537,9.669478435495252,9.80148218380204,9.935135384393565,9.901849176208817,9.789847584265129,9.696625261281142,9.75348394575892,9.794656029329785,10.005054236574033,9.958952716573013,10.147473149449556,9.807236827216707,10.170769664316405,9.92439393601426,10.012791693960024,10.34107958738746,9.726967563539612,10.367594971992808,9.842619157846762,9.90599955491994,9.736800309563783,11.23193653339151,10.051822845224285,9.619632587096604,9.436231121113986,10.44473913453534,9.9782585100404,10.030658255288794,9.891973688689834,10.978915184358128,9.54847998888258,9.809852099082022,10.067544802940414,9.770190129099438,8.719342626507897,9.784861518209926,10.469791580887962,9.67053908318973,9.020469366797244,9.952627778566727,10.066725886565106,9.828242953000768,9.738171545266356,9.899121522539213
169,9.754625085241798,10.067501863830913,9.740413108735453,10.109000911272217,9.983714483957025,9.919956920060311,10.702196248875858,10.234796707891327,9.37581026580392,9.99663210825294,9.977186387843949,10.20587560665714,10.40285175428237,9.70940514601399,9.31752344595672,10.09305289358694,10.415841137801603,10.01106267967749,9.907474095526808,9.712492479489477,10.00861758575496,9.66151863943512,9.624219055735905,9.3888600319819,9.62943231045494,9.682666042239262,10.123396724588474,10.316944874130764,10.045324520320012,9.59893755094796,9.911786115531552,10.115945457239777,10.09963960627015,9.761310521649069,10.327288617850472,10.042381590449745,10.745040700704056,9.846718616941477,9.96294642978417,9.3126070650995,10.25491478290772,9.556383515481134,10.16797175064329,9.86748264239846,10.359613971037788,9.726537525757005,10.063065567617125,10.209270987206825,9.821809782789398,9.429514987288762,9.514967380910168,9.935635576988531,9.60123038525628,8.884303214082639,9.66404305861911,10.205194043481848,9.816003055575225,9.655595898536957,9.79333459010362
170,9.809295357222991,9.685707811202104,9.805943666742904,10.101345718290837,9.484937182425014,10.210943877307963,10.148604931903613,9.890285504845457,9.42233999339501,9.883933090236978,9.771530446514337,10.003739990459346,10.162219690503187,9.790428907901155,9.703860954920584,9.818951948231154,10.888220228328148,9.931531134360831,9.842167725703389,9.775986517931518,9.928045802909269,9.955607748243786,9.465382370030849,9.488513638252464,9.65045354565759,9.575673853048858,10.444928063917953,10.416505134273246,10.036328866811845,9.673826501953036,9.81159533730413,9.561740235918789,9.993081583289742,9.645366298777994,10.167394448183602,10.364165560897352,10.938421366309512,9.895645138871174,10.055402752465255,9.696163938944588,10.041232924652167,9.461706866911774,10.002754167536342,9.847675373478127,10.847502367351185,9.7617404231925,10.16974189106074,9.87893868267072,10.055091503807985,10.18070285062966,9.88593701042013,10.4643807033562,9.84167194087875,9.203367023110149,9.8855315231767,9.410910276969622,9.82671184436662,9.864278650740625,9.705382212832172
171,9.981267313193824,10.010887130317538,9.76611226168384,9.982346372321151,9.686681994382797,9.683753931399348,10.099445147480273,9.82282323139345,9.61037643684238,10.131725376591527,9.735738058892014,9.81405892032526,10.30601990681021,9.584116238297762,10.155483945963155,9.4568140182142,10.710065813155198,9.896996156206976,9.993279358260532,9.736649604164905,9.905418106113167,9.825987142957509,9.860550198221096,9.589250404732104,9.738180609850682,9.828493221217135,9.834021851739758,9.754528422634598,10.110356454993918,9.528485070830886,9.74111133368952,9.559464000995758,9.819431529900172,9.5775603648851,10.519537398282496,9.713099181155483,10.961889363800342,9.941349833613922,9.611663516988749,9.237420082902208,10.09287016112173,9.130333417748693,9.900278326152131,10.05498972281443,10.243935073565632,9.656719872134138,9.821301174573144,10.005466341881656,10.01221107379018,10.46987423713469,10.06446106842376,10.162257943563286,9.597419170206557,8.867483509654875,9.171598933633549,9.75813443096233,9.868195834576756,9.848014921015425,9.856363802073526
172,9.951316833208232,9.677704326686886,10.329720045710491,9.967665265901903,9.750320993129108,10.007832980774142,9.62894620578668,10.375369152523302,9.67452861868641,10.07152645812962,9.511771311970035,10.040670353755331,10.416566189420635,9.797720541766898,9.72534992070344,9.892324994063944,11.05607828582989,9.896270518505728,9.961503953607773,9.930927911401948,9.882761734899068,9.944633675147566,9.450028821312168,10.062135361396129,9.97190956875094,9.495206164775658,9.846205098074009,10.249249797607288,10.090171264939572,9.691766735018597,10.14242679227417,9.957148697288597,10.096038974546529,9.218540554832307,9.706371188061103,10.008524929300089,10.856551093470042,9.86177373539751,9.654156075749684,9.54435965898403,9.999204509626905,9.716597401397872,9.546759398866945,9.695743791051743,10.79968704232276,9.949221250527431,10.068140761382963,9.966439490042156,9.80717669102814,10.037304948227748,9.715685184656618,9.797191223119391,9.943288659391389,9.670797013556257,9.55512551352068,9.855511454913737,9.819635973163082,9.68170881933064,9.831740245196071
173,9.900746542784926,9.937613909274331,10.159739188769796,10.250961286208163,9.64777347645228,9.912343213253092,9.605918480795392,10.458366566149772,9.625163553146,9.976582651193636,9.570618957820397,10.275622667555655,10.108751603123352,9.797066241925249,9.736628977226328,9.821048839531851,11.123056236006253,9.93203924000765,9.65802712340788,9.502656556903409,10.041443249359672,9.517003948294825,10.094005288535865,10.127082563622848,9.896195936791582,9.73710216033434,9.720856445471329,10.15666766380731,9.978635329498456,9.846195695203878,9.70229083409759,10.241090970220151,9.966142570761706,9.057120096561846,10.46930420299443,10.285524910739538,10.805232750352188,9.80189294066967,9.702245382864838,9.209184614213534,10.21667963465554,9.762253697535762,10.585145435301865,9.77319245200774,10.662766713276726,10.193278394309043,9.928926086218487,9.695122824261118,9.978169752987304,10.069294555950076,10.0684047299786,9.720880247373016,9.623829587262817,9.272728834459588,9.80723472997837,10.104486359782388,9.719759205154965,9.731455356082725,9.927213373119733
174,10.024182195757836,9.791829509657752,9.783853138709038,10.126612870516505,10.15396748120543,9.41858568823912,9.756751124146236,10.131580676879588,9.881171001989584,9.203495545183792,10.094098404792955,9.70524608159964,10.463651447155236,9.868914636017418,9.8356672275714,9.857181307988322,10.775198579222588,9.976304120994918,9.847446171720842,9.674148756760117,9.97922222053361,9.700645134071827,9.728818603107335,10.047349695331866,10.119926314929172,9.724965139533357,9.803969713552336,10.438825613273067,10.092599005366363,9.572688405686751,10.292659280540777,9.968442721189833,10.046210648684257,8.779467695556248,10.080396086353163,10.18064245038904,10.850830049156444,9.66698753609164,9.860446455926684,9.172553526295072,10.20791560926116,9.728948165606232,9.985161445393423,9.903760600114536,10.559212071380047,10.320196894705877,10.024316660465264,9.70345616904365,9.445813871024765,9.677067581141694,9.881953473163245,9.939537568036313,9.635946239300006,9.774287676450468,10.203274218100072,10.057823135515946,10.009511631748174,9.791111819763916,9.98872283420629
